Bank,service,statistic,p-value,z
Industrial & Commercial Bank of China Ltd,Maintain nursery habitats,1963.0,0.013384025452693092,
Industrial & Commercial Bank of China Ltd,Mass stabilisation and erosion control,7349176.0,1.0,
Industrial & Commercial Bank of China Ltd,Mediation of sensory impacts,744572.0,1.0,
Industrial & Commercial Bank of China Ltd,Pest control,376074.0,1.0,
Industrial & Commercial Bank of China Ltd,Pollination,150457.0,1.0,
Industrial & Commercial Bank of China Ltd,Soil quality,781559.0,1.0,
Industrial & Commercial Bank of China Ltd,Surface water,8126381.0,1.0,
Industrial & Commercial Bank of China Ltd,Ventilation,808683.0,1.0,
Industrial & Commercial Bank of China Ltd,Water flow maintenance,3908959.0,1.0,
Industrial & Commercial Bank of China Ltd,Water quality,3277095.0,1.0,
JPMorgan Chase & Co,Animal-based energy,1094282.0,0.0,
JPMorgan Chase & Co,Bio-remediation,6669708.0,1.9581122215704434e-62,
JPMorgan Chase & Co,Buffering and attenuation of mass flows,2294521.0,0.0,
JPMorgan Chase & Co,Climate regulation,6367294.5,3.721052227406197e-87,
JPMorgan Chase & Co,Dilution by atmosphere and ecosystems,5438217.0,1.6850537584205753e-101,
JPMorgan Chase & Co,Disease control,1930309.5,0.0,
JPMorgan Chase & Co,Fibres and other materials,2502066.5,0.0,
JPMorgan Chase & Co,Filtration,7534046.0,3.1267475434034645e-42,
JPMorgan Chase & Co,Flood and storm protection,7128576.0,1.2219304941051718e-54,
JPMorgan Chase & Co,Genetic materials,1941576.0,0.0,
JPMorgan Chase & Co,Ground water,10335829.0,7.554729343871205e-07,
JPMorgan Chase & Co,Maintain nursery habitats,197254.0,0.0,
JPMorgan Chase & Co,Mass stabilisation and erosion control,9484908.0,1.1406439270865916e-13,
JPMorgan Chase & Co,Mediation of sensory impacts,3234107.0,2.643225811937222e-261,
JPMorgan Chase & Co,Pest control,2545554.0,0.0,
JPMorgan Chase & Co,Pollination,1778932.5,0.0,
JPMorgan Chase & Co,Soil quality,3636085.5,1.8196690982830854e-209,
JPMorgan Chase & Co,Surface water,10272808.0,9.370899247926833e-08,
JPMorgan Chase & Co,Ventilation,3473807.5,1.7722532411483423e-235,
JPMorgan Chase & Co,Water flow maintenance,7194025.0,5.553229792290906e-48,
JPMorgan Chase & Co,Water quality,6944332.0,3.604592549800823e-50,
Mitsubishi UFJ Financial Group Inc,Animal-based energy,980348.0,0.0,
Mitsubishi UFJ Financial Group Inc,Bio-remediation,6914432.5,5.999626358287519e-10,
Mitsubishi UFJ Financial Group Inc,Buffering and attenuation of mass flows,2203034.0,1.9882422327771564e-244,
Mitsubishi UFJ Financial Group Inc,Climate regulation,6803679.0,6.728600128910048e-16,
Mitsubishi UFJ Financial Group Inc,Dilution by atmosphere and ecosystems,5478169.5,3.916246105943693e-33,
Mitsubishi UFJ Financial Group Inc,Disease control,1811485.5,5.064893974983756e-292,
Mitsubishi UFJ Financial Group Inc,Fibres and other materials,2392801.0,3.285115753713088e-218,
Mitsubishi UFJ Financial Group Inc,Filtration,7848429.5,0.020762425342928506,
Mitsubishi UFJ Financial Group Inc,Flood and storm protection,7524658.5,1.6782036018229285e-05,
Mitsubishi UFJ Financial Group Inc,Genetic materials,1898018.5,9.555228788409092e-292,
Mitsubishi UFJ Financial Group Inc,Ground water,10918057.5,0.9999999999997288,
Mitsubishi UFJ Financial Group Inc,Maintain nursery habitats,143770.0,0.0,
Mitsubishi UFJ Financial Group Inc,Mass stabilisation and erosion control,10112471.0,0.9999834343453502,
Mitsubishi UFJ Financial Group Inc,Mediation of sensory impacts,3262148.5,2.0701074684958323e-150,
Mitsubishi UFJ Financial Group Inc,Pest control,2492906.5,9.385574293575261e-212,
Mitsubishi UFJ Financial Group Inc,Pollination,1674400.0,0.0,
Mitsubishi UFJ Financial Group Inc,Soil quality,3566469.0,2.063343723354761e-115,
Mitsubishi UFJ Financial Group Inc,Surface water,10865841.5,0.9999999999963418,
Mitsubishi UFJ Financial Group Inc,Ventilation,3497105.5,1.975368975967869e-129,
Mitsubishi UFJ Financial Group Inc,Water flow maintenance,7473282.5,0.0005050605486602607,
Mitsubishi UFJ Financial Group Inc,Water quality,7112155.5,6.9077528029031724e-06,
Mizuho Financial Group Inc,Animal-based energy,707434.0,3.27105456501103e-277,
Mizuho Financial Group Inc,Bio-remediation,5610764.0,0.6466889907697881,
Mizuho Financial Group Inc,Buffering and attenuation of mass flows,1590524.0,6.645478970782453e-135,
Mizuho Financial Group Inc,Climate regulation,5477745.0,0.00945840436179446,
Mizuho Financial Group Inc,Dilution by atmosphere and ecosystems,4238632.0,2.0684457438419588e-06,
