Bank,service,statistic,p-value,z
JPMorgan Chase & Co,Dilution by atmosphere and ecosystems,339.0,0.008633190899901172,
JPMorgan Chase & Co,Disease control,139.0,3.439192684417067e-06,
JPMorgan Chase & Co,Fibres and other materials,131.0,2.3019266211187187e-06,
JPMorgan Chase & Co,Filtration,127.0,1.8783909732532794e-06,
JPMorgan Chase & Co,Flood and storm protection,206.0,7.580638897012222e-05,
JPMorgan Chase & Co,Genetic materials,357.0,0.014243749206714585,
JPMorgan Chase & Co,Ground water,305.0,0.003064684976560231,
JPMorgan Chase & Co,Maintain nursery habitats,240.0,0.00030332978697922763,
JPMorgan Chase & Co,Mass stabilisation and erosion control,486.0,0.20456988973083784,
JPMorgan Chase & Co,Mediation of sensory impacts,182.0,2.6455174290459042e-05,
JPMorgan Chase & Co,Pest control,100.0,4.5509957637778817e-07,
JPMorgan Chase & Co,Pollination,162.0,1.049796090050231e-05,
JPMorgan Chase & Co,Soil quality,246.0,0.0003825429102644534,
JPMorgan Chase & Co,Surface water,240.0,0.00030332978697922763,
JPMorgan Chase & Co,Ventilation,236.0,0.00025931215710384966,
JPMorgan Chase & Co,Water flow maintenance,288.0,0.0017463653743577656,
JPMorgan Chase & Co,Water quality,337.0,0.008149511148311044,
Mitsubishi UFJ Financial Group Inc,Animal-based energy,225.0,0.0008136961808501845,
Mitsubishi UFJ Financial Group Inc,Bio-remediation,114.0,4.367214927765229e-06,
Mitsubishi UFJ Financial Group Inc,Buffering and attenuation of mass flows,324.0,0.02298858020652411,
Mitsubishi UFJ Financial Group Inc,Climate regulation,82.0,7.18548752569015e-07,
Mitsubishi UFJ Financial Group Inc,Dilution by atmosphere and ecosystems,322.0,0.021746555772165086,
Mitsubishi UFJ Financial Group Inc,Disease control,216.0,0.0005650011388439968,
Mitsubishi UFJ Financial Group Inc,Fibres and other materials,112.0,3.916766738972005e-06,
Mitsubishi UFJ Financial Group Inc,Filtration,174.0,8.979112730669827e-05,
Mitsubishi UFJ Financial Group Inc,Flood and storm protection,143.0,1.996297216175002e-05,
Mitsubishi UFJ Financial Group Inc,Genetic materials,355.0,0.051147594878706924,
Mitsubishi UFJ Financial Group Inc,Ground water,207.0,0.0003882823933198245,
Mitsubishi UFJ Financial Group Inc,Maintain nursery habitats,203.0,0.0003275689170954492,
Mitsubishi UFJ Financial Group Inc,Mass stabilisation and erosion control,301.0,0.011786523581203554,
Mitsubishi UFJ Financial Group Inc,Mediation of sensory impacts,158.0,4.1971456925723415e-05,
