Bank,service,statistic,p-value,z
Industrial & Commercial Bank of China Ltd,Mediation of sensory impacts,12854726.0,0.0,
Industrial & Commercial Bank of China Ltd,Pest control,12856561.0,0.0,
Industrial & Commercial Bank of China Ltd,Pollination,12861555.0,0.0,
Industrial & Commercial Bank of China Ltd,Soil quality,12855910.0,0.0,
Industrial & Commercial Bank of China Ltd,Surface water,12855272.0,0.0,
Industrial & Commercial Bank of China Ltd,Ventilation,12855954.0,0.0,
Industrial & Commercial Bank of China Ltd,Water flow maintenance,12856244.0,0.0,
Industrial & Commercial Bank of China Ltd,Water quality,12855925.0,0.0,
JPMorgan Chase & Co,Animal-based energy,4434671.0,1.0,
JPMorgan Chase & Co,Bio-remediation,4650544.0,1.0,
JPMorgan Chase & Co,Buffering and attenuation of mass flows,4617612.0,1.0,
JPMorgan Chase & Co,Climate regulation,4617171.0,1.0,
JPMorgan Chase & Co,Dilution by atmosphere and ecosystems,4555422.0,1.0,
JPMorgan Chase & Co,Disease control,4428314.0,1.0,
JPMorgan Chase & Co,Fibres and other materials,4479669.0,1.0,
JPMorgan Chase & Co,Filtration,4676894.0,1.0,
JPMorgan Chase & Co,Flood and storm protection,4625765.0,1.0,
JPMorgan Chase & Co,Genetic materials,4531713.0,1.0,
JPMorgan Chase & Co,Ground water,4630615.0,1.0,
JPMorgan Chase & Co,Maintain nursery habitats,4536929.0,1.0,
JPMorgan Chase & Co,Mass stabilisation and erosion control,4637772.0,1.0,
JPMorgan Chase & Co,Mediation of sensory impacts,4659280.0,1.0,
JPMorgan Chase & Co,Pest control,4605469.0,1.0,
JPMorgan Chase & Co,Pollination,4422069.0,1.0,
JPMorgan Chase & Co,Soil quality,4626473.0,1.0,
JPMorgan Chase & Co,Surface water,4635753.0,1.0,
JPMorgan Chase & Co,Ventilation,4586221.0,1.0,
JPMorgan Chase & Co,Water flow maintenance,4614490.0,1.0,
JPMorgan Chase & Co,Water quality,4604346.0,1.0,
Mitsubishi UFJ Financial Group Inc,Animal-based energy,8589343.0,1.6980222738695357e-83,
Mitsubishi UFJ Financial Group Inc,Bio-remediation,8729092.0,5.297690966167607e-95,
Mitsubishi UFJ Financial Group Inc,Buffering and attenuation of mass flows,8687509.0,1.6860999765370217e-91,
Mitsubishi UFJ Financial Group Inc,Climate regulation,8707548.0,3.525712363566592e-93,
Mitsubishi UFJ Financial Group Inc,Dilution by atmosphere and ecosystems,8683297.0,3.783947214897334e-91,
Mitsubishi UFJ Financial Group Inc,Disease control,8621935.0,4.114368342390044e-86,
Mitsubishi UFJ Financial Group Inc,Fibres and other materials,8656961.0,5.719969694587966e-89,
Mitsubishi UFJ Financial Group Inc,Filtration,8731812.0,3.1090413863085836e-95,
Mitsubishi UFJ Financial Group Inc,Flood and storm protection,8719955.0,3.158667338569139e-94,
Mitsubishi UFJ Financial Group Inc,Genetic materials,8862037.0,1.189009012046672e-106,
Mitsubishi UFJ Financial Group Inc,Ground water,8706675.0,4.175849772762225e-93,
