Bank,service,statistic,p-value,z
HSBC Holdings PLC,Fibres and other materials,246753.0,6.758360467702874e-117,
HSBC Holdings PLC,Filtration,3488761.0,0.0,
HSBC Holdings PLC,Flood and storm protection,3247426.0,0.0,
HSBC Holdings PLC,Genetic materials,176715.0,2.8502139344604465e-99,
HSBC Holdings PLC,Ground water,6773040.0,0.0,
HSBC Holdings PLC,Maintain nursery habitats,496.0,5.870972699499267e-07,
HSBC Holdings PLC,Mass stabilisation and erosion control,5997916.0,0.0,
HSBC Holdings PLC,Mediation of sensory impacts,606651.0,5.638137213408984e-182,
HSBC Holdings PLC,Pest control,295296.0,1.1524426275742228e-127,
HSBC Holdings PLC,Pollination,114003.0,3.6051077203578734e-80,
HSBC Holdings PLC,Soil quality,615495.0,2.7969473639245993e-183,
HSBC Holdings PLC,Surface water,6773040.0,0.0,
HSBC Holdings PLC,Ventilation,637885.0,1.5332209694089894e-186,
HSBC Holdings PLC,Water flow maintenance,3234696.0,0.0,
HSBC Holdings PLC,Water quality,2671516.0,0.0,
ING Groupe NV,Animal-based energy,1225.0,5.550477317542801e-10,
ING Groupe NV,Bio-remediation,171405.0,8.393054956431687e-98,
ING Groupe NV,Buffering and attenuation of mass flows,7260.0,9.859758560762177e-22,
ING Groupe NV,Climate regulation,234270.0,5.846950376336766e-114,
ING Groupe NV,Dilution by atmosphere and ecosystems,104196.0,9.698454365863772e-77,
ING Groupe NV,Disease control,4560.0,1.3024877719526746e-17,
ING Groupe NV,Fibres and other materials,11781.0,3.696773801888264e-27,
ING Groupe NV,Filtration,206403.0,4.1761879826714934e-107,
ING Groupe NV,Flood and storm protection,214840.0,3.1569234725455737e-109,
ING Groupe NV,Genetic materials,5778.0,1.3656306539238252e-19,
ING Groupe NV,Ground water,482653.0,1.4331279461249001e-162,
ING Groupe NV,Maintain nursery habitats,15.0,0.021557223391537678,
ING Groupe NV,Mass stabilisation and erosion control,445096.0,3.2856039834235347e-156,
ING Groupe NV,Mediation of sensory impacts,49770.0,1.0708461531179979e-53,
ING Groupe NV,Pest control,12246.0,1.188783644129289e-27,
ING Groupe NV,Pollination,4095.0,8.718950083546059e-17,
ING Groupe NV,Soil quality,23220.0,2.4990581607120264e-37,
ING Groupe NV,Surface water,482653.0,1.4331279461249001e-162,
ING Groupe NV,Ventilation,48205.0,7.038356571570604e-53,
ING Groupe NV,Water flow maintenance,227475.0,2.504479289404145e-112,
ING Groupe NV,Water quality,177906.0,1.3440960420114602e-99,
Industrial & Commercial Bank of China Ltd,Animal-based energy,1.0,0.15865525393145707,
Industrial & Commercial Bank of China Ltd,Bio-remediation,496.0,5.870972699499267e-07,
Industrial & Commercial Bank of China Ltd,Buffering and attenuation of mass flows,10.0,0.033944577430914495,
Industrial & Commercial Bank of China Ltd,Climate regulation,465.0,8.671988141602892e-07,
Industrial & Commercial Bank of China Ltd,Dilution by atmosphere and ecosystems,136.0,0.00021888859728733172,
Industrial & Commercial Bank of China Ltd,Disease control,1.0,0.15865525393145707,
Industrial & Commercial Bank of China Ltd,Fibres and other materials,3.0,0.08985624743949988,
Industrial & Commercial Bank of China Ltd,Filtration,378.0,2.803058263748007e-06,
Industrial & Commercial Bank of China Ltd,Flood and storm protection,528.0,3.976442071346362e-07,
Industrial & Commercial Bank of China Ltd,Genetic materials,3.0,0.08985624743949988,
Industrial & Commercial Bank of China Ltd,Ground water,630.0,1.2385138196826183e-07,
Industrial & Commercial Bank of China Ltd,Maintain nursery habitats,1225.0,1.7763568394002505e-15,
Industrial & Commercial Bank of China Ltd,Mass stabilisation and erosion control,1176.0,8.155050215481112e-10,
Industrial & Commercial Bank of China Ltd,Mediation of sensory impacts,153.0,0.00014652626009624466,
Industrial & Commercial Bank of China Ltd,Pest control,36.0,0.005859342799884314,
Industrial & Commercial Bank of China Ltd,Pollination,1.0,0.15865525393145707,
Industrial & Commercial Bank of China Ltd,Soil quality,66.0,0.0016728090579254406,
Industrial & Commercial Bank of China Ltd,Surface water,630.0,1.2385138196826183e-07,
Industrial & Commercial Bank of China Ltd,Ventilation,120.0,0.0003274791716928477,
Industrial & Commercial Bank of China Ltd,Water flow maintenance,210.0,4.428728843931774e-05,
Industrial & Commercial Bank of China Ltd,Water quality,300.0,9.107648574484005e-06,
JPMorgan Chase & Co,Animal-based energy,37128.0,1.159522946783461e-46,
JPMorgan Chase & Co,Bio-remediation,2858515.0,0.0,
JPMorgan Chase & Co,Buffering and attenuation of mass flows,241687.0,2.702164836971786e-114,
JPMorgan Chase & Co,Climate regulation,3128166.0,0.0,
JPMorgan Chase & Co,Dilution by atmosphere and ecosystems,1626728.0,1.937662663784891e-294,
JPMorgan Chase & Co,Disease control,144453.0,5.75060990820661e-90,
JPMorgan Chase & Co,Fibres and other materials,272308.0,4.2856713756681445e-122,
JPMorgan Chase & Co,Filtration,3624744.0,0.0,
JPMorgan Chase & Co,Flood and storm protection,3391298.0,0.0,
JPMorgan Chase & Co,Genetic materials,199396.0,2.6060527495055467e-105,
JPMorgan Chase & Co,Ground water,6992249.0,0.0,
JPMorgan Chase & Co,Maintain nursery habitats,561.0,2.6943953687811235e-07,
JPMorgan Chase & Co,Mass stabilisation and erosion control,6239633.0,0.0,
JPMorgan Chase & Co,Mediation of sensory impacts,616654.0,5.572277737003054e-179,
JPMorgan Chase & Co,Pest control,317704.0,9.000817520361637e-131,
JPMorgan Chase & Co,Pollination,127260.0,1.4054071799176979e-84,
JPMorgan Chase & Co,Soil quality,674079.0,5.669307283619079e-189,
JPMorgan Chase & Co,Surface water,6992385.0,0.0,
JPMorgan Chase & Co,Ventilation,672050.0,7.615236398735146e-188,
JPMorgan Chase & Co,Water flow maintenance,3375135.0,0.0,
JPMorgan Chase & Co,Water quality,2814183.0,0.0,
Mitsubishi UFJ Financial Group Inc,Animal-based energy,30381.0,2.0903676861406917e-42,
Mitsubishi UFJ Financial Group Inc,Bio-remediation,2217377.0,0.0,
Mitsubishi UFJ Financial Group Inc,Buffering and attenuation of mass flows,180901.0,2.0526881163743292e-100,
Mitsubishi UFJ Financial Group Inc,Climate regulation,2455379.0,0.0,
Mitsubishi UFJ Financial Group Inc,Dilution by atmosphere and ecosystems,1343068.0,5.900220761556246e-269,
Mitsubishi UFJ Financial Group Inc,Disease control,118828.0,8.39143233346789e-82,
Mitsubishi UFJ Financial Group Inc,Fibres and other materials,224080.0,1.918149568865388e-111,
Mitsubishi UFJ Financial Group Inc,Filtration,2693616.0,0.0,
Mitsubishi UFJ Financial Group Inc,Flood and storm protection,2679786.0,0.0,
