Bank,service,statistic,p-value,z
Industrial & Commercial Bank of China Ltd,Fibres and other materials,19.0,0.9993377312376003,
Industrial & Commercial Bank of China Ltd,Filtration,78.0,0.843268467532627,
Industrial & Commercial Bank of China Ltd,Flood and storm protection,69.0,0.9105219434007839,
Industrial & Commercial Bank of China Ltd,Genetic materials,19.0,0.9993377312376003,
Industrial & Commercial Bank of China Ltd,Ground water,91.0,0.6993936471300952,
Industrial & Commercial Bank of China Ltd,Maintain nursery habitats,0.0,0.9999557127115607,
Industrial & Commercial Bank of China Ltd,Mass stabilisation and erosion control,104.0,0.514890121485171,
Industrial & Commercial Bank of China Ltd,Mediation of sensory impacts,78.0,0.843268467532627,
Industrial & Commercial Bank of China Ltd,Pest control,37.0,0.9944354929588094,
Industrial & Commercial Bank of China Ltd,Pollination,19.0,0.9993377312376003,
Industrial & Commercial Bank of China Ltd,Soil quality,37.0,0.9944354929588094,
Industrial & Commercial Bank of China Ltd,Surface water,90.0,0.7122568859317518,
Industrial & Commercial Bank of China Ltd,Ventilation,53.0,0.9738889788066926,
Industrial & Commercial Bank of China Ltd,Water flow maintenance,66.0,0.9273001124674572,
Industrial & Commercial Bank of China Ltd,Water quality,81.0,0.8148693647735428,
JPMorgan Chase & Co,Animal-based energy,191.0,0.9999604557014863,
JPMorgan Chase & Co,Bio-remediation,135.0,0.9999971838993872,
JPMorgan Chase & Co,Buffering and attenuation of mass flows,160.0,0.9999904513727729,
JPMorgan Chase & Co,Climate regulation,163.0,0.9999889943145027,
JPMorgan Chase & Co,Dilution by atmosphere and ecosystems,358.0,0.985368477910062,
JPMorgan Chase & Co,Disease control,189.0,0.9999638078587986,
JPMorgan Chase & Co,Fibres and other materials,183.0,0.9999723246493367,
JPMorgan Chase & Co,Filtration,105.0,0.9999994047459743,
JPMorgan Chase & Co,Flood and storm protection,199.0,0.9999438809432696,
JPMorgan Chase & Co,Genetic materials,282.0,0.9985782505140601,
JPMorgan Chase & Co,Ground water,209.0,0.9999139040837658,
JPMorgan Chase & Co,Maintain nursery habitats,240.0,0.9996966702130208,
JPMorgan Chase & Co,Mass stabilisation and erosion control,458.0,0.8690068679934518,
JPMorgan Chase & Co,Mediation of sensory impacts,185.0,0.9999697225720179,
JPMorgan Chase & Co,Pest control,144.0,0.9999955953109587,
JPMorgan Chase & Co,Pollination,180.0,0.999975833908901,
JPMorgan Chase & Co,Soil quality,267.0,0.9991635883510717,
JPMorgan Chase & Co,Surface water,207.0,0.9999208998065937,
JPMorgan Chase & Co,Ventilation,247.0,0.9996025208975731,
JPMorgan Chase & Co,Water flow maintenance,291.0,0.9980672202892399,
JPMorgan Chase & Co,Water quality,369.0,0.980468420162181,
Mitsubishi UFJ Financial Group Inc,Animal-based energy,225.0,0.9991863038191499,
Mitsubishi UFJ Financial Group Inc,Bio-remediation,125.0,0.9999921265032385,
Mitsubishi UFJ Financial Group Inc,Buffering and attenuation of mass flows,240.0,0.9985393452242982,
Mitsubishi UFJ Financial Group Inc,Climate regulation,83.0,0.9999992382159536,
Mitsubishi UFJ Financial Group Inc,Dilution by atmosphere and ecosystems,331.0,0.972184272836109,
Mitsubishi UFJ Financial Group Inc,Disease control,222.0,0.9992786336961739,
Mitsubishi UFJ Financial Group Inc,Fibres and other materials,214.0,0.999479719739013,
Mitsubishi UFJ Financial Group Inc,Filtration,209.0,0.999577587600787,
Mitsubishi UFJ Financial Group Inc,Flood and storm protection,151.0,0.9999702198670802,
Mitsubishi UFJ Financial Group Inc,Genetic materials,320.0,0.9794383009779899,
Mitsubishi UFJ Financial Group Inc,Ground water,205.0,0.9996432726396918,
Mitsubishi UFJ Financial Group Inc,Maintain nursery habitats,203.0,0.9996724310829046,
Mitsubishi UFJ Financial Group Inc,Mass stabilisation and erosion control,337.0,0.9674004446761635,
Mitsubishi UFJ Financial Group Inc,Mediation of sensory impacts,165.0,0.9999412210224158,
Mitsubishi UFJ Financial Group Inc,Pest control,270.0,0.995677635585096,
Mitsubishi UFJ Financial Group Inc,Pollination,229.0,0.99904625808936,
Mitsubishi UFJ Financial Group Inc,Soil quality,354.0,0.9500663352869186,
Mitsubishi UFJ Financial Group Inc,Surface water,203.0,0.9996724310829046,
Mitsubishi UFJ Financial Group Inc,Ventilation,139.0,0.9999837063302928,
Mitsubishi UFJ Financial Group Inc,Water flow maintenance,141.0,0.999981960059641,
Mitsubishi UFJ Financial Group Inc,Water quality,274.0,0.9950472747445772,
Mizuho Financial Group Inc,Animal-based energy,88.0,0.9998996228702237,
Mizuho Financial Group Inc,Bio-remediation,64.0,0.9999803166033759,
Mizuho Financial Group Inc,Buffering and attenuation of mass flows,72.0,0.9999655614567153,
Mizuho Financial Group Inc,Climate regulation,0.0,0.9999998761486181,
